path,username,direction,mood,sunglasses,direction_left,direction_right,direction_straight,direction_up,mood_angry,mood_happy,mood_neutral,mood_sad,sunglasses_on
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_left_neutral_sunglasses.pgm,kawamura,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_up_angry_open.pgm,kawamura,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_up_neutral_sunglasses.pgm,kawamura,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_up_sad_open.pgm,kawamura,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_left_angry_open.pgm,kawamura,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_left_sad_open.pgm,kawamura,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_up_neutral_open.pgm,kawamura,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_up_happy_sunglasses.pgm,kawamura,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_right_happy_open.pgm,kawamura,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_straight_neutral_sunglasses.pgm,kawamura,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_right_sad_open.pgm,kawamura,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_straight_angry_sunglasses.pgm,kawamura,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_left_neutral_open.pgm,kawamura,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/kawamura/kawamura_right_happy_sunglasses.pgm,kawamura,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_up_angry_sunglasses.pgm,mitchell,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_straight_happy_sunglasses.pgm,mitchell,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_sad_sunglasses.pgm,mitchell,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_up_sad_open.pgm,mitchell,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_up_sad_sunglasses.pgm,mitchell,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_up_angry_open.pgm,mitchell,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_right_happy_sunglasses.pgm,mitchell,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_angry_sunglasses.pgm,mitchell,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_angry_open.pgm,mitchell,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_straight_sad_open.pgm,mitchell,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_straight_neutral_open.pgm,mitchell,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_up_neutral_open.pgm,mitchell,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_straight_angry_sunglasses.pgm,mitchell,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_right_neutral_open.pgm,mitchell,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_up_happy_open.pgm,mitchell,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_right_neutral_sunglasses.pgm,mitchell,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_happy_sunglasses.pgm,mitchell,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_straight_sad_sunglasses.pgm,mitchell,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_right_sad_sunglasses.pgm,mitchell,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_sad_open.pgm,mitchell,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_right_angry_open.pgm,mitchell,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_neutral_sunglasses.pgm,mitchell,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_right_sad_open.pgm,mitchell,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_straight_neutral_sunglasses.pgm,mitchell,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_right_happy_open.pgm,mitchell,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_happy_open.pgm,mitchell,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_left_neutral_open.pgm,mitchell,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/mitchell/mitchell_straight_happy_open.pgm,mitchell,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_neutral_open.pgm,at33,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_happy_open.pgm,at33,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_sad_sunglasses.pgm,at33,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_angry_sunglasses.pgm,at33,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_angry_open.pgm,at33,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_sad_open.pgm,at33,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_neutral_open.pgm,at33,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_neutral_open.pgm,at33,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_sad_open.pgm,at33,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_happy_sunglasses.pgm,at33,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_angry_sunglasses.pgm,at33,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_happy_sunglasses.pgm,at33,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_happy_open.pgm,at33,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_happy_open.pgm,at33,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_sad_sunglasses.pgm,at33,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_sad_sunglasses.pgm,at33,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_happy_sunglasses.pgm,at33,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_angry_sunglasses.pgm,at33,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_angry_open.pgm,at33,straight,angry,open,0,0,1,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_sad_open.pgm,at33,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_happy_open.pgm,at33,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_neutral_open.pgm,at33,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_happy_sunglasses.pgm,at33,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_angry_open.pgm,at33,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_sad_sunglasses.pgm,at33,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_straight_neutral_sunglasses.pgm,at33,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_up_neutral_sunglasses.pgm,at33,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_neutral_sunglasses.pgm,at33,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_angry_open.pgm,at33,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_angry_sunglasses.pgm,at33,right,angry,sunglasses,0,1,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_left_sad_open.pgm,at33,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/at33/at33_right_neutral_sunglasses.pgm,at33,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_happy_sunglasses.pgm,tammo,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_angry_sunglasses.pgm,tammo,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_neutral_open.pgm,tammo,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_angry_open.pgm,tammo,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_neutral_open.pgm,tammo,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_right_sad_sunglasses.pgm,tammo,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_neutral_sunglasses.pgm,tammo,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_happy_open.pgm,tammo,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_neutral_sunglasses.pgm,tammo,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_sad_open.pgm,tammo,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_right_happy_sunglasses.pgm,tammo,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_right_neutral_open.pgm,tammo,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_happy_open.pgm,tammo,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_right_neutral_sunglasses.pgm,tammo,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_sad_sunglasses.pgm,tammo,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_sad_sunglasses.pgm,tammo,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_neutral_open.pgm,tammo,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_angry_sunglasses.pgm,tammo,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_angry_sunglasses.pgm,tammo,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_angry_open.pgm,tammo,straight,angry,open,0,0,1,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_sad_open.pgm,tammo,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_happy_sunglasses.pgm,tammo,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_sad_sunglasses.pgm,tammo,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_neutral_sunglasses.pgm,tammo,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_straight_sad_open.pgm,tammo,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_right_angry_open.pgm,tammo,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_angry_open.pgm,tammo,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_right_angry_sunglasses.pgm,tammo,right,angry,sunglasses,0,1,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_up_happy_sunglasses.pgm,tammo,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/tammo/tammo_left_happy_open.pgm,tammo,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_sad_sunglasses.pgm,cheyer,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_happy_open.pgm,cheyer,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_neutral_sunglasses.pgm,cheyer,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_neutral_sunglasses.pgm,cheyer,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_angry_sunglasses.pgm,cheyer,right,angry,sunglasses,0,1,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_angry_open.pgm,cheyer,straight,angry,open,0,0,1,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_angry_open.pgm,cheyer,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_neutral_sunglasses.pgm,cheyer,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_happy_open.pgm,cheyer,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_angry_open.pgm,cheyer,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_happy_sunglasses.pgm,cheyer,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_neutral_sunglasses.pgm,cheyer,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_happy_sunglasses.pgm,cheyer,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_angry_sunglasses.pgm,cheyer,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_sad_sunglasses.pgm,cheyer,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_angry_open.pgm,cheyer,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_sad_open.pgm,cheyer,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_angry_sunglasses.pgm,cheyer,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_sad_sunglasses.pgm,cheyer,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_happy_open.pgm,cheyer,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_neutral_open.pgm,cheyer,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_angry_sunglasses.pgm,cheyer,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_sad_open.pgm,cheyer,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_happy_open.pgm,cheyer,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_up_neutral_open.pgm,cheyer,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_sad_open.pgm,cheyer,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_straight_sad_open.pgm,cheyer,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_happy_sunglasses.pgm,cheyer,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_left_neutral_open.pgm,cheyer,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_happy_sunglasses.pgm,cheyer,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
